,sample_size_pergroup,sample_size,pvalue,coefficient,M
953,18,18,0.29330059464523006,-0.08185024898560901,1
954,18,18,0.25960208417754893,-0.07782922417023408,1
955,18,18,0.04840798150927232,-0.1528380819997458,1
956,18,18,0.009467474693193003,-0.19022437953741858,1
957,18,18,0.12541946212279936,-0.17764316061320462,1
958,18,18,0.3014098497620501,-0.08883702372455318,1
959,18,18,0.0034273991134180872,-0.25495753080492545,1
960,18,18,0.41213526009170465,-0.07304587383583694,1
961,18,18,0.48189359665753195,-0.0755731419835847,1
962,18,18,0.2769889226849628,-0.13279952044741006,1
963,18,18,0.0029882989891478378,-0.29553392359253755,1
964,18,18,0.0264987915703948,-0.12444483788959376,1
965,18,18,0.5820804226106322,0.061808862536342574,1
966,18,18,0.005679525481723585,-0.20792732973790212,1
967,18,18,0.9617535065055003,0.004318317710369811,1
968,18,18,0.907664950807018,0.007725413273517491,1
969,18,18,0.5520834558021824,-0.04655648098598478,1
970,18,18,0.5970103266526938,-0.049784395116457325,1
971,18,18,0.4291238348787836,0.055601507580754696,1
972,18,18,0.5393693147651917,-0.04589666127264102,1
973,18,18,0.43502145764816813,-0.057843388353599735,1
974,18,18,0.10032563447197142,-0.14493730826769352,1
975,18,18,9.013279762010084e-05,-0.37789368285854064,1
976,18,18,0.04518833785181407,-0.19036299704973703,1
977,18,18,0.09576940176609833,-0.09020348259089782,1
978,18,18,0.027655817853062314,-0.20251710587791716,1
979,18,18,0.13694490617335958,-0.09843823397536242,1
980,18,18,0.28637218120424335,-0.10461925119780338,1
981,18,18,0.14176005547722068,-0.11027303987937195,1
982,18,18,0.11487840990578792,-0.1486938720280847,1
983,18,18,0.39109262363644615,-0.07358748379141107,1
984,18,18,0.27214013784596336,-0.08641967866744492,1
985,18,18,0.000933513475141701,-0.2588612177296722,1
986,18,18,0.45358229409385087,-0.07356806202545275,1
987,18,18,0.7856181795139143,-0.0218887650979449,1
988,18,18,0.0130120715226743,-0.29384401142604033,1
989,18,18,0.18699593181726049,-0.1260043269957293,1
990,18,18,0.5506306085812587,-0.04605147624985465,1
991,18,18,0.9136633314975655,0.008815061358344915,1
992,18,18,0.0002066258211264261,-0.29660623728870306,1
993,18,18,0.6329499712132463,-0.04468432920387906,1
994,18,18,0.03984511456071873,-0.18574566996114367,1
995,18,18,0.178309970109646,-0.13591902335085693,1
996,18,18,0.047462336285031215,-0.19100149986345596,1
997,18,18,0.24542820157019152,-0.09029702304284903,1
998,18,18,0.024190256542158554,-0.2023706736615008,1
999,18,18,0.015367470536170137,-0.1921245546184121,1
1000,24,24,6.450378792929276e-09,-0.30670581961858695,1
1001,24,24,0.3039248846988487,-0.08033588642019608,1
1002,24,24,0.2982027528286184,-0.058321271269098675,1
1003,24,24,0.24811143020396897,-0.08691494783064709,1
1004,24,24,0.027842119677355344,-0.1486525978855026,1
1005,24,24,0.00010413330127247157,-0.3003025413434934,1
1006,24,24,0.015551343080779248,-0.1570166271265188,1
1007,24,24,0.04274551091532318,-0.19337509293804728,1
1008,24,24,0.0005584166907577142,-0.26601962580086014,1
1009,24,24,0.5168820694281404,-0.058500544017530354,1
1010,24,24,0.13282039003671262,-0.1016316285239485,1
1011,24,24,0.06070018913205448,-0.11499964987786811,1
1012,24,24,0.7332908580115718,-0.02498662197302317,1
1013,24,24,0.841358889315747,0.015190215143162945,1
1014,24,24,0.0034287165060015467,-0.17258247555775472,1
1015,24,24,0.5910690625388744,-0.04576273327721988,1
1016,24,24,0.4744448507920078,-0.048367169211538115,1
1017,24,24,0.9689612763573403,-0.0028509516731118883,1
1018,24,24,0.020839930574697265,-0.11629630251086584,1
1019,24,24,0.021405250902307642,-0.1911220932742367,1
1020,24,24,0.06223864212428455,-0.14533155665451586,1
1021,24,24,0.020829344621777286,-0.20201388969300987,1
1022,24,24,0.28701332006427815,-0.09233201998478058,1
1023,24,24,0.05675223678340307,-0.13973370223953846,1
1024,24,24,0.09545388390424345,-0.13852699903801888,1
1025,24,24,0.4921041652764526,-0.05461079023599434,1
1026,24,24,0.0049979346644188506,-0.16760926847023772,1
1027,24,24,0.12741689735762562,-0.11774678144681083,1
1028,24,24,0.655676011385387,-0.031215916451695542,1
1029,24,24,0.28565458721565085,-0.07473335882642694,1
1030,24,24,0.6935907928245848,-0.032176007314136605,1
1031,24,24,0.34952270239264405,-0.07159807016072832,1
1032,24,24,0.06812682663922841,-0.14476696285323892,1
1033,24,24,0.3540937577695973,-0.06276827003149894,1
1034,24,24,0.4070325888043782,-0.06538975860751563,1
1035,24,24,0.009751496874321468,-0.21693140721050497,1
1036,24,24,0.13197882764950933,-0.09530595427612937,1
1037,24,24,0.14396465379233267,-0.09024791015587047,1
1038,24,24,0.08599564283295864,-0.13895469313335593,1
1039,24,24,0.08565272482760035,-0.15301945634018388,1
1040,24,24,0.06158958801662624,-0.17619448822927522,1
1041,24,24,0.3919161019498414,-0.06145041920063795,1
1042,24,24,0.025827735036908918,-0.15784104649085026,1
1043,24,24,0.8764924078926488,-0.014409030490567373,1
1044,24,24,0.8578430348725804,0.012182592636154363,1
1045,24,24,0.1998814923583705,-0.11443081180560635,1
1046,24,24,0.43838930107545204,-0.07428782606243925,1
1047,24,24,0.7352945688764252,-0.02986485649139062,1
1048,24,24,0.1669680117701834,-0.10110130927371384,1
1049,24,24,0.20937456279076727,-0.09916724952119416,1
1050,24,24,0.18633407875710584,-0.09742620998068782,1
1051,24,24,0.031394265420559245,-0.15912402761518435,1
1052,24,24,0.000723104548373426,-0.19094270569495128,1
1053,24,24,0.7699670599549655,-0.02927038764997531,1
1054,24,24,0.06320486189515478,-0.12653776301603492,1
1055,24,24,0.032520274904536,-0.16307968915201235,1
1056,24,24,0.07439531829088013,-0.15865551287765403,1
1057,24,24,0.4384784093666658,-0.06297452978089446,1
1058,24,24,0.6678239366838548,0.03713872915000815,1
1059,24,24,0.059472922585898494,-0.11653240581750524,1
1060,24,24,0.28363262660557786,-0.07792699363060983,1
1061,24,24,0.05863156059221247,-0.16971913913889417,1
1062,24,24,0.37540604761362706,0.07037870261897247,1
1063,24,24,0.007561763388477135,-0.1952665751452463,1
1064,24,24,0.7749811062468959,0.02358143840980885,1
1065,24,24,0.15056406997424376,-0.11581189730241441,1
1066,24,24,0.3221049335439662,-0.08280381821379633,1
1067,24,24,0.5688010564600071,-0.0416565402047674,1
1068,24,24,0.21957999913841453,-0.08779434297719046,1
1069,24,24,0.010418343458931535,-0.14095699541638868,1
1070,24,24,0.40931564569378487,-0.06646574283927952,1
1071,24,24,0.6411314764314493,-0.03444206322383474,1
1072,24,24,0.28604670666816556,-0.10701145717934428,1
1073,24,24,0.06898399257443957,-0.13588659001988446,1
1074,24,24,0.38114373361311404,-0.05099989751939128,1
1075,24,24,0.005066469486628572,-0.25134702731407405,1
1076,24,24,0.0035595803728405554,-0.21096458730791612,1
1077,24,24,0.023064150702125016,-0.18224273302462965,1
1078,24,24,0.8780168152287352,0.011169982242785896,1
1079,24,24,0.8585580041249118,-0.015357843280964324,1
1080,24,24,0.09247324007508027,-0.1355576346913689,1
1081,24,24,0.006190737171579134,-0.2104900969384147,1
1082,24,24,0.39324051548314143,-0.0536101828787674,1
1083,24,24,0.32877989225666726,-0.0869556024017977,1
1084,24,24,0.0014393731884452098,-0.20710996656208816,1
1085,24,24,0.5296650382955086,-0.03885135998337371,1
1086,24,24,0.07068254779513271,-0.1674482477660133,1
1087,24,24,0.7548121967086812,0.02659073558935027,1
1088,24,24,0.824736650460806,-0.014735863543203545,1
1089,24,24,0.6785172361675145,-0.030573172539588123,1
1090,24,24,0.44152073432468386,-0.05397672093167442,1
1091,24,24,0.1253781986244145,-0.14231386516730007,1
1092,24,24,0.3657904664748475,-0.06492201669271472,1
1093,24,24,0.17483078364771332,-0.11272249355216343,1
1094,24,24,0.327592103773369,-0.09338332911299592,1
1095,24,24,0.03959327473138452,-0.14301032083297102,1
1096,24,24,0.02130772278800441,-0.15446657283556328,1
1097,24,24,0.9777698390921318,0.0021147333520252012,1
1098,24,24,0.05239431417857056,-0.14751282174996275,1
1099,24,24,0.002420058271505983,-0.26473733451057957,1
1100,24,24,0.7995306507392528,0.020183421705640556,1
1101,24,24,0.5723242754501432,-0.04412057211913418,1
1102,24,24,0.008250959522984167,-0.2662924101101805,1
1103,24,24,0.5792047679906456,0.03888291730604958,1
1104,24,24,0.008800310876694487,-0.15121671180078997,1
1105,24,24,0.2421022199711491,-0.09142031154079859,1
1106,24,24,0.015262664379642502,-0.1581753604788116,1
1107,24,24,0.3530652796134973,-0.09367769669033287,1
1108,24,24,0.31780583134757123,-0.07123958788015135,1
1109,24,24,0.08842783011107833,-0.15665526469026064,1
1110,24,24,0.00443163081638961,-0.23309269875946334,1
1111,24,24,0.12104972613064305,-0.11444723441707236,1
1112,24,24,0.062070215092155025,-0.18422696687643017,1
1113,24,24,0.817030553113528,-0.014751130902765336,1
1114,24,24,0.22709665624086606,-0.10154751461935745,1
1115,24,24,0.1636358679275869,-0.13184657753445164,1
1116,24,24,0.06776190726128373,-0.13764086921692686,1
1117,24,24,0.46764139836163,-0.05896433322842624,1
1118,24,24,0.1650915536329538,-0.11577843669006863,1
1119,24,24,0.001329858108472382,-0.1568907819318334,1
1120,24,24,0.5293520160471992,0.05296368056496742,1
1121,24,24,0.005829958860624127,-0.14340163652634966,1
1122,24,24,0.6127262457979918,-0.03749219353224579,1
1123,24,24,0.3618390249852842,-0.06113670668250762,1
1124,24,24,0.0544132336992231,0.08050593632806606,1
1125,24,24,0.43908039017308353,-0.07843389233808827,1
1126,24,24,0.8050401309749355,0.021157094038938444,1
1127,24,24,0.025873008309428253,-0.1739466274596362,1
1128,24,24,0.011709065884032413,-0.1618471754887579,1
1129,24,24,0.05593726287709988,-0.1220871051576342,1
1130,24,24,0.006641144135984198,-0.1676224486283316,1
1131,24,24,0.09717767535024777,-0.11674814985743492,1
1132,24,24,0.0020762852846208752,-0.22759131784234604,1
1133,24,24,0.10261793901285489,-0.1223860958188848,1
1134,24,24,0.10589703033439568,-0.11781838170925939,1
1135,24,24,0.4003572572416283,-0.08194698811608123,1
1136,24,24,0.8630361477749149,0.014052826227522061,1
1137,24,24,0.02697898368948067,-0.18285234058803831,1
1138,24,24,0.10779782325089343,-0.08839419088163435,1
1139,24,24,0.04063493433903671,-0.14101110260978192,1
1140,24,24,0.0966506515608541,-0.1412735780047615,1
1141,24,24,0.8861408701074311,0.009919205514686162,1
1142,24,24,0.0464390672404846,-0.15413244905457174,1
1143,24,24,0.027569324522444216,-0.20952410963600338,1
1144,24,24,0.08652454177922399,-0.13625490835377158,1
1145,24,24,0.518530156398125,-0.052628778098165525,1
1146,24,24,0.03945047827868824,-0.13945402950662156,1
1147,24,24,0.02721462976057256,-0.21452362227345226,1
1148,24,24,0.13004614589115282,-0.11632316673022983,1
1149,24,24,0.02313923828867887,-0.1943574353742272,1
1150,24,24,0.15077176128961678,-0.11524005275883036,1
1151,24,24,0.03629901425774462,-0.1937952134791551,1
1152,24,24,0.19782720765321304,0.0965530826130451,1
1153,24,24,0.287303282020291,-0.08118861508026587,1
1154,24,24,0.8194162761341381,0.016601842207059226,1
1155,24,24,0.1085795606233357,-0.1462592400927354,1
1156,24,24,0.13552754715991577,-0.11427348871869955,1
1157,24,24,0.49664140105011567,-0.05359968701704564,1
1158,24,24,8.756889134835084e-05,-0.24341765573865268,1
1159,24,24,0.08791122406586568,-0.12371198373591247,1
1160,24,24,0.0013460288084697857,-0.21404709245048195,1
1161,24,24,0.8798871953109754,0.011898004750470195,1
1162,24,24,0.1538454631809931,-0.1137885637343863,1
1163,24,24,0.04405075743259528,-0.1310893210706674,1
1164,24,24,0.16366426815289203,-0.11129645698090804,1
1165,24,24,0.6519934260509908,-0.034093401377423,1
1166,24,24,0.445964563439354,-0.05986697808955657,1
1167,24,24,0.002083932379258064,-0.22859418271546647,1
1168,24,24,0.08846329442579612,-0.11554843448818233,1
1169,24,24,0.06800774366999697,-0.11985311259194407,1
1170,24,24,0.16074639603514385,-0.09974449013261892,1
1171,24,24,0.00015534723104618204,-0.27367720080613755,1
1172,24,24,0.037934436909143,-0.15692826301155016,1
1173,24,24,0.12311602058893584,-0.11011537411232908,1
1174,24,24,0.0342303366131693,-0.15056668097776105,1
1175,24,24,0.0018373235949405218,-0.3206067933463757,1
1176,24,24,0.07277838245765617,0.0906503493236883,1
1177,24,24,0.26495484972199834,-0.09557048444908132,1
1178,24,24,0.22822085494030142,-0.09745665355444012,1
1179,24,24,0.522158682020851,-0.042097829231139264,1
1180,24,24,0.5002347431200717,-0.05458733109295636,1
1181,24,24,0.199177964769508,-0.10679491479746848,1
1182,24,24,0.0809864627017558,-0.14660300144656158,1
1183,24,24,0.7248022959449033,0.03293009984578071,1
1184,24,24,0.00032168730053040945,-0.20829388249831876,1
1185,24,24,0.7238976277052092,-0.024361518632323293,1
1186,24,24,0.8912356345199953,0.009042939286226874,1
1187,24,24,0.29870344432438345,-0.08903314455922248,1
1188,24,24,0.06117656699918042,-0.16319799916410685,1
1189,24,24,0.3214907833279512,-0.08405287081268842,1
1190,24,24,0.27069299665359237,-0.0927056014367616,1
1191,24,24,0.05321801018186192,-0.1352353484637316,1
1192,24,24,0.01980264218408375,-0.1486893148060082,1
1193,24,24,2.7997670753099076e-05,-0.3221612508298729,1
1194,24,24,9.628748532000724e-06,-0.3090451335651728,1
1195,24,24,0.016977964265885444,-0.20091957104574062,1
1196,24,24,0.4275566763582773,-0.051371837607991355,1
1197,24,24,0.09838517574493777,-0.12470741673383941,1
1198,24,24,0.07958459188263582,-0.1377344930719305,1
1199,24,24,0.3704651626741602,-0.0712864061240713,1
1200,24,24,0.23387572806625523,-0.07968032511873786,1
1201,24,24,0.6415534559157385,-0.03947155695025526,1
1202,24,24,0.2293006468523876,-0.09592197416310759,1
1203,24,24,0.0026892115821865654,-0.23749336169700555,1
1204,24,24,0.13685632326579023,-0.11137220861299482,1
1205,24,24,0.14305265808386294,-0.08927733502203383,1
1206,24,24,0.5779051067055401,0.04906844645950441,1
1207,24,24,0.0009106168711926595,-0.2495260867730813,1
1208,24,24,0.3035902250919674,-0.07037856413070427,1
1209,24,24,0.004264498472678264,-0.2112934311434671,1
1210,24,24,0.016641220458895694,-0.1563078473307397,1
1211,24,24,0.8681745665737566,0.013763394951225912,1
1212,24,24,0.33241523267571305,-0.08697144547678871,1
1213,24,24,0.8659242478616669,-0.014802922802006355,1
1214,24,24,0.002833213633708212,-0.2764694668229261,1
1215,24,24,0.05221160559329604,-0.16180939514804216,1
1216,24,24,0.15385293992210988,-0.1266323970738697,1
1217,24,24,0.39167390204625263,-0.05553885785414681,1
1218,24,24,0.0001448484379148583,-0.22448885836293825,1
1219,24,24,0.001819026580993079,-0.20866569304262364,1
1220,24,24,0.89785206034426,0.010260222063218713,1
1221,24,24,0.8335286527059941,-0.017214846291522316,1
1222,24,24,0.29040633422037576,-0.0833034881912397,1
1223,24,24,0.004590305734008882,-0.153088610033073,1
1224,24,24,0.0004902483905527236,-0.2187972972921071,1
1225,24,24,0.11818444834160474,-0.10882408936298617,1
1226,24,24,0.033699232787103316,-0.1814028435558084,1
1227,24,24,0.6545166223471068,0.03338367550695161,1
1228,24,24,0.5407561478880207,-0.04831594283900268,1
1229,24,24,0.002927056378967566,-0.2254556015892444,1
1230,24,24,0.10947573852198099,-0.12634991012587277,1
1231,24,24,0.01707615387180991,-0.2334117363070376,1
1232,24,24,0.7872204643898479,-0.0221038257563051,1
1233,24,24,0.2528070457380466,-0.08151713574026036,1
1234,24,24,0.022665069671137367,-0.2399519529521631,1
1235,24,24,0.3337508673704196,-0.06496616042664712,1
1236,24,24,0.19770233929145276,-0.08553557494937591,1
1237,24,24,0.24690233503569936,-0.0703587744129321,1
1238,24,24,0.05330922065129821,-0.16085712316065065,1
1239,24,24,0.4127086370648675,-0.06369355302625918,1
1240,24,24,0.20995936858307673,-0.10364183826486804,1
1241,24,24,0.3517764743056163,-0.06840283402996605,1
1242,24,24,0.07073926309832143,-0.14355987609571233,1
1243,24,24,0.030619358998774687,-0.19895560225070327,1
1244,24,24,0.009004559238136811,-0.2108124471668577,1
1245,24,24,0.06569785144893597,-0.1495726285219713,1
1246,24,24,0.020682927176853685,-0.21118198707219055,1
1247,24,24,0.17698588323068287,-0.10951091903384726,1
1248,24,24,0.22988268949139812,-0.09934120692698971,1
1249,24,24,0.39815617056922414,-0.06923592572760817,1
1250,24,24,0.4102752601358851,-0.0845368583877196,1
1251,24,24,0.0007451544087924656,-0.22843104348282792,1
1252,24,24,0.09335119676926927,-0.1191714461266285,1
1253,24,24,0.01067248309527117,-0.2103169334524772,1
1254,24,24,0.0221075424890967,-0.18588193592343286,1
1255,24,24,0.367861573541688,-0.06761811238186088,1
1256,24,24,0.12025585978947752,-0.10689667005169157,1
1257,24,24,0.895967138893268,0.010329199224595374,1
1258,24,24,0.026166421221576686,-0.17065866183631198,1
1259,24,24,0.0067095052453627685,-0.22511983570767008,1
1260,24,24,0.00030000915077329143,-0.2155917166367188,1
1261,24,24,0.0045892045735975795,-0.18244720998842007,1
1262,24,24,0.09589099861784948,-0.1503373362988021,1
1263,24,24,0.007151099181102817,-0.19033046570035828,1
1264,24,24,0.41695143188472217,-0.06668026664869808,1
1265,24,24,0.01632247521404722,-0.1870887716508842,1
1266,24,24,0.11459830126100794,-0.11731105044720373,1
1267,24,24,0.7284467679678155,0.029305385742098018,1
1268,24,24,0.022590707622269945,-0.17104818181409198,1
1269,24,24,0.14064266077875928,-0.09911420997435474,1
1270,24,24,0.037940971331961344,-0.18035256643212796,1
1271,24,24,0.09481849986637429,-0.13513127743407405,1
1272,24,24,0.16128030942805893,-0.12215688972856668,1
1273,24,24,0.0028785243607932233,-0.22208392097361535,1
1274,24,24,0.45004340029033785,-0.06481943602711042,1
1275,24,24,0.052331819332305435,-0.15049760728112097,1
1276,24,24,0.41556699290252896,-0.06288536613845326,1
1277,24,24,0.4434165022570936,-0.04918807113029042,1
1278,24,24,0.11588865489399196,-0.13615325506952794,1
1279,24,24,0.4157729024766472,-0.06836028583606604,1
1280,24,24,0.25638872200267815,-0.08554269901465728,1
1281,24,24,0.025247644278038602,-0.1650610258362091,1
1282,24,24,0.5969206714856592,-0.03606554512607355,1
1283,24,24,0.10223674472636392,-0.11840678811047106,1
1284,24,24,0.16898950588252526,-0.10676468989407298,1
1285,24,24,0.8081203808872679,0.018222264845182093,1
1286,24,24,0.47888922054138994,-0.042394098220331286,1
1287,24,24,0.14865078516589905,-0.1141924274816088,1
1288,24,24,0.28835557391210576,-0.06399329543319493,1
1289,24,24,0.27540605416740715,-0.07271586859972368,1
1290,24,24,0.03838557355611427,-0.1176914378238855,1
1291,24,24,0.17808577511909363,-0.10431050897129746,1
1292,24,24,0.9248722284470965,-0.00682158799060343,1
1293,24,24,0.5513095417471368,-0.046765983106902574,1
1294,24,24,0.014294885295969197,-0.1948486100413257,1
1295,24,24,0.02896950430341917,-0.14123272314505467,1
1296,24,24,0.000975234660213981,-0.17262842752133165,1
1297,24,24,0.02758438336435655,-0.21160535517803705,1
1298,24,24,0.05716502910822485,-0.15593467722058396,1
1299,24,24,0.3434092209981111,-0.07442615593053854,1
1300,24,24,0.017177901511326983,-0.18884981091872638,1
1301,24,24,0.9936163362735456,0.0006829134599527872,1
1302,24,24,0.8316180803493287,0.01649834719151738,1
1303,24,24,0.08394844518997545,-0.12201332179388963,1
1304,24,24,0.9229364095792053,0.007282814947091152,1
1305,24,24,0.09716289921640273,-0.08578635172432633,1
1306,24,24,0.3568454001636372,-0.061871093127459274,1
1307,24,24,0.16548322153732664,-0.12176213839448867,1
1308,24,24,0.007131954746193778,-0.2303204823650851,1
1309,24,24,0.4038569692914624,-0.09106232406470172,1
1310,24,24,0.1066377103158471,-0.1486714159007861,1
1311,24,24,0.28672955335393935,-0.06521453180633655,1
1312,24,24,0.6430452558770872,-0.036443524055525825,1
1313,24,24,0.22454813565872767,-0.11393273660268918,1
1314,24,24,0.8904265471280839,-0.009479216963706875,1
1315,24,24,0.31043424973802236,-0.07909584871276856,1
1316,24,24,0.45347687765193434,-0.05556192963004128,1
1317,24,24,0.009352910464474987,-0.1882672450125757,1
1318,24,24,0.09929720158003472,-0.13406827438536945,1
1319,24,24,0.04157200902116998,-0.13744013078616585,1
1320,24,24,0.8748965289386402,-0.011863852862644603,1
1321,24,24,0.2515480205347175,-0.09855990885524654,1
1322,24,24,0.21749160668827083,-0.11924023908017628,1
1323,24,24,0.48638922144691166,-0.05420997230388425,1
1324,24,24,0.09150385998515186,-0.12538752533830483,1
1325,24,24,0.03898277298073318,-0.16292595463952617,1
1326,24,24,0.2449456348819785,-0.09976722129377544,1
1327,24,24,0.6741570963735678,-0.027432822449434666,1
1328,24,24,0.23688621512947616,-0.09309531167218293,1
1329,24,24,0.005345244282511611,-0.24392212079537381,1
1330,24,24,0.2498392999320459,-0.09295015663144213,1
1331,24,24,0.12315490566086844,-0.1252240301820875,1
1332,24,24,0.07604373098375815,-0.12138135440546388,1
1333,24,24,0.21996313061534212,-0.10051377083664371,1
1334,24,24,0.005620514769664632,-0.24044208593029798,1
1335,24,24,0.019497284035929367,-0.14984532549330348,1
1336,24,24,0.028267168002216132,-0.17077509677783598,1
1337,24,24,0.008439690347667136,-0.19127121417203022,1
1338,24,24,0.15589998627709267,-0.10697976221333773,1
1339,24,24,0.08503181139450333,-0.1482557017722252,1
1340,24,24,0.29034998382766,-0.05826776818670352,1
1341,24,24,0.06456770280536413,-0.16792908835274753,1
1342,24,24,0.022071817276639778,-0.18293714252844406,1
1343,24,24,0.0018697844007385864,-0.21602792952032956,1
1344,24,24,0.018159562174168392,-0.18285823014439745,1
1345,24,24,0.6524976786008111,-0.034871098835559465,1
1346,24,24,0.013032034817346761,-0.1882661389992849,1
1347,24,24,0.026051901769759384,-0.16755074028627398,1
1348,24,24,0.07201691693335034,-0.15440336132752092,1
1349,24,24,0.6860125318945884,0.02832737647971112,1
1350,24,24,0.7418495188625318,-0.02190838246800678,1
1351,24,24,0.1819485374157116,-0.08944488391298638,1
1352,24,24,0.3068557202106358,0.07076559518947258,1
1353,24,24,0.049882583283189896,-0.17654952193045206,1
1354,24,24,0.19891170346887754,-0.07149866276536954,1
1355,24,24,0.00848753269180611,-0.18043520991398418,1
1356,24,24,0.4192063646845158,-0.04535623526939383,1
1357,24,24,0.0643860675463334,-0.141199090042061,1
1358,24,24,0.0037590645783319144,-0.15719835337416513,1
1359,24,24,0.0020712414001222124,-0.1702454813728336,1
1360,24,24,0.08128268484766193,-0.15964007147611714,1
1361,24,24,0.05388919694973762,-0.14231955253594827,1
1362,24,24,0.020546624012750384,-0.1663751366973183,1
1363,24,24,0.5908881051305273,-0.043272904784288635,1
1364,24,24,0.5155974552760609,-0.04642294374944327,1
1365,24,24,0.04532454771038964,-0.16783191783177676,1
1366,24,24,0.002781391275653766,-0.17928113430792586,1
1367,24,24,0.32461078482421946,-0.05668586651889518,1
1368,24,24,0.8163168089079773,0.014046553881537683,1
1369,24,24,0.21787690430706497,-0.09900289456267103,1
1370,24,24,0.24069254594673628,-0.07881005804963515,1
1371,24,24,0.10352627301274178,-0.11365588469007733,1
1372,24,24,0.3115218825586933,-0.08278234751317526,1
1373,24,24,0.9437567413436783,-0.004904599248382194,1
1374,24,24,0.46885975583370176,-0.04323820746245408,1
1375,24,24,0.07833805449377489,-0.14839985461341937,1
1376,24,24,0.9820221948558986,0.0019358179553183852,1
1377,24,24,0.12546820962049313,-0.10754443066196931,1
1378,24,24,0.27676168753661223,-0.07419714460103376,1
1379,24,24,0.02103832874462797,-0.1844924445655485,1
1380,24,24,0.09836350795576755,-0.11657452835566147,1
1381,24,24,0.09422468289128982,-0.12129033761991122,1
1382,24,24,0.16398564588696551,-0.15310323738169665,1
1383,24,24,0.051516475591907855,-0.17092880272934854,1
1384,24,24,0.07704730641527241,-0.15079795722940084,1
1385,24,24,0.12712223057316682,-0.10337073259436705,1
1386,24,24,0.5274871374987158,-0.04951350620690476,1
1387,24,24,0.0938608518336618,-0.10913849930480042,1
1388,24,24,0.0002024180437453872,-0.2758427658966267,1
1389,24,24,0.24625362269401885,-0.09523912747839275,1
1390,24,24,0.027144517808301585,-0.18767565032154873,1
1391,24,24,0.05748287310231747,-0.13209173071058186,1
1392,24,24,0.8198494536894235,0.0183660277177861,1
1393,24,24,0.7350075121620837,-0.0236772298837063,1
1394,24,24,0.5624100158067769,-0.03445327900211638,1
1395,24,24,0.5293103417551209,-0.04628037737141721,1
1396,24,24,0.3856651450693367,-0.056967898618093746,1
1397,24,24,0.778465697605205,-0.019152330501279062,1
1398,24,24,1.5212261925943723e-07,-0.31790114928075464,1
1399,24,24,0.7655772859045475,0.018653352777643576,1
1400,24,24,0.735171369452068,-0.023510074133784187,1
1401,24,24,0.06063959618839104,-0.18427222944010022,1
1402,24,24,0.14192063088818502,-0.09711181321019578,1
1403,24,24,0.05309544333741552,-0.16397168482877764,1
1404,24,24,0.05823988996252491,-0.1324940403851338,1
1405,24,24,0.8136368963541939,0.017914591428012556,1
1406,24,24,6.237032446639152e-07,-0.34098513832871646,1
1407,24,24,0.03236929769907682,-0.17517710787721663,1
1408,24,24,0.8724218859076954,-0.011757829226134968,1
1409,24,24,0.6437568141043837,-0.03029988263306856,1
1410,24,24,0.018394727028255637,-0.13758726842661856,1
1411,24,24,0.7847048184629856,0.022019433333913065,1
1412,24,24,0.62006375063836,-0.04283282876013691,1
1413,24,24,0.02967147286135801,-0.19220290672840734,1
1414,24,24,2.7920135404356186e-06,-0.28376905383094675,1
1415,24,24,0.005335834529384094,-0.20855047680245087,1
1416,24,24,0.002655615745598182,-0.19376846179677729,1
1417,24,24,0.12983977890437173,-0.10908633134455215,1
1418,24,24,0.017105780887974976,-0.16892746692406302,1
1419,24,24,0.2945980133918603,-0.09184632207043492,1
1420,24,24,0.0009160283755527079,-0.15132531142438246,1
1421,24,24,0.08322116882423344,-0.14607526463521647,1
1422,24,24,0.036250727397578335,-0.18487670150194593,1
1423,24,24,4.426346717777632e-05,-0.2984368352472478,1
1424,24,24,0.8257334751815495,0.015475685004699162,1
1425,24,24,0.6776906471418548,-0.022984867575358458,1
1426,24,24,0.15117916084030952,-0.12467775220201704,1
1427,24,24,0.6430321796608323,-0.03919456868492898,1
1428,24,24,0.014034147950504578,-0.19322773772178445,1
1429,24,24,0.0027840096547211285,-0.2554535431789839,1
1430,24,24,0.32179844558700643,-0.06752516155885824,1
1431,24,24,0.0022914566188008043,-0.20314779619499038,1
1432,24,24,0.013239152246635657,-0.21901964950721534,1
1433,24,24,0.38420935333275985,-0.06414361276990506,1
1434,24,24,0.454855824573667,-0.062731938612357,1
1435,24,24,0.13343747665228736,-0.12273538170355403,1
1436,24,24,0.017957490523977777,-0.12283344172952608,1
1437,24,24,0.24069546528498498,-0.08732703305867989,1
1438,24,24,0.9014352877685137,0.008451702719867319,1
1439,24,24,0.025561983384099353,-0.18042847820833452,1
1440,24,24,0.2998820390863778,-0.06818545000930865,1
1441,24,24,0.07343695903717866,-0.13916936381949843,1
1442,24,24,0.130416558319502,-0.12222412342978502,1
1443,24,24,0.06656061597765346,-0.16314347806259405,1
1444,24,24,0.09026565536204079,-0.09114230531115892,1
1445,24,24,0.05691477700478219,-0.13211623351880325,1
1446,24,24,0.8243260278954294,-0.018263895643487675,1
1447,24,24,0.08535285463143923,-0.1317154185752824,1
1448,24,24,0.00010729690633758612,-0.2720773864556325,1
1449,24,24,0.1874205383406382,0.08294372068710204,1
1450,24,24,0.9975028194099427,0.0002860786182940313,1
1451,24,24,0.3382300757591511,-0.08039157052890361,1
1452,24,24,0.0009185551493661493,-0.3494969094209783,1
1453,24,24,0.7274742281366133,-0.025727085690103128,1
